taxon,date,group,Length,Width,Colonies,shape,cell sa,cell vol,cell mld,colony shape,colony length,colony width,colony sa,colony vol,colony mld,extra source
single.centric.Diatoms,11/24/2008,Diatoms,10.1,19.1,1,Cylinder,1179.086847,2893.86315,19.1,,,,,,,
single.centric.Diatoms,1/8/2008,Diatoms,17.1,25,1,Cylinder,2324.778564,8393.942871,25,,,,,,,
single.centric.Diatoms,5/25/2010,Diatoms,4,10,1,Cylinder,282.7433388,314.1592654,10,,,,,,,
single.centric.Diatoms,5/29/2007,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,6/19/2006,Diatoms,11.8,25,1,Cylinder,1908.517537,5792.311455,25,,,,,,,
single.centric.Diatoms,10/28/2013,Diatoms,12,25,1,Cylinder,1924.2255,5890.486225,25,,,,,,,
single.centric.Diatoms,10/6/2008,Diatoms,13,25,1,Cylinder,2002.765317,6381.360078,25,,,,,,,
single.centric.Diatoms,9/12/2011,Diatoms,3.7,5.7,1,Cylinder,117.2913617,94.41506942,5.7,,,,,,,
single.centric.Diatoms,7/12/2010,Diatoms,3.7,5.7,1,Cylinder,117.2913617,94.41506942,5.7,,,,,,,
single.centric.Diatoms,6/2/2009,Diatoms,3.8,5.7,1,Cylinder,119.0820695,96.96682805,5.7,,,,,,,
single.centric.Diatoms,3/14/2011,Diatoms,3.4,5.4,1,Cylinder,103.484062,77.86751551,5.4,,,,,,,
single.centric.Diatoms,10/31/2016,Diatoms,11.8,21,1,Cylinder,1471.20784,4087.054963,21,,,,,,,
single.centric.Diatoms,11/4/2013,Diatoms,8.4,19.5,1,Cylinder,1111.88818,2508.640274,19.5,,,,,,,
single.centric.Diatoms,8/30/2004,Diatoms,25,35,1,Cylinder,4673.119072,24052.81875,35,,,,,,,
single.centric.Diatoms,5/22/2006,Diatoms,8.8,15,1,Cylinder,768.1194038,1555.088364,15,,,,,,,
single.centric.Diatoms,1/17/2005,Diatoms,4.6,6.8,1,Cylinder,170.9026404,167.0573309,6.8,,,,,,,
single.centric.Diatoms,3/19/2007,Diatoms,7.8,10.3,1,Cylinder,419.0413361,649.918551,10.3,,,,,,,
single.centric.Diatoms,10/29/2012,Diatoms,6,15,1,Cylinder,636.1725124,1060.287521,15,,,,,,,
single.centric.Diatoms,11/5/2007,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,5/9/2005,Diatoms,15.9,25,1,Cylinder,2230.530784,7804.894249,25,,,,,,,
single.centric.Diatoms,11/5/2007,Diatoms,10.4,20,1,Cylinder,1281.769803,3267.25636,20,,,,,,,
single.centric.Diatoms,1/2/2006,Diatoms,3.7,6.2,1,Cylinder,132.4495463,111.70561,6.2,,,,,,,
single.centric.Diatoms,1/5/2015,Diatoms,3.1,5.5,1,Cylinder,101.0807436,73.65071277,5.5,,,,,,,
single.centric.Diatoms,8/19/2013,Diatoms,8.9,20,1,Cylinder,1187.522023,2796.017462,20,,,,,,,
single.centric.Diatoms,7/25/2005,Diatoms,4.1,5.6,1,Cylinder,121.3911401,100.9833543,5.6,,,,,,,
single.centric.Diatoms,5/8/2006,Diatoms,10.1,20,1,Cylinder,1262.920247,3173.00858,20,,,,,,,
single.centric.Diatoms,12/5/2005,Diatoms,17.1,35,1,Cylinder,3804.468703,16452.12803,35,,,,,,,
single.centric.Diatoms,6/27/2005,Diatoms,6,8.8,1,Cylinder,287.5185597,364.9274026,8.8,,,,,,,
single.centric.Diatoms,7/27/2015,Diatoms,4,5.3,1,Cylinder,110.7254331,88.24733764,5.3,,,,,,,
single.centric.Diatoms,1/19/2009,Diatoms,15.4,30,1,Cylinder,2865.1325,10885.61854,30,,,,,,,
single.centric.Diatoms,3/19/2007,Diatoms,7.2,15,1,Cylinder,692.7211801,1272.345025,15,,,,,,,
single.centric.Diatoms,12/17/2007,Diatoms,4,9,1,Cylinder,240.331838,254.4690049,9,,,,,,,
single.centric.Diatoms,4/24/2006,Diatoms,10.1,20,1,Cylinder,1262.920247,3173.00858,20,,,,,,,
single.centric.Diatoms,10/5/2009,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,4/21/2008,Diatoms,10.1,19.1,1,Cylinder,1179.086847,2893.86315,19.1,,,,,,,
single.centric.Diatoms,3/15/2010,Diatoms,3.7,5.9,1,Cylinder,123.2603878,101.1569273,5.9,,,,,,,
single.centric.Diatoms,11/19/2007,Diatoms,19.1,30,1,Cylinder,3213.849285,13500.99443,30,,,,,,,
single.centric.Diatoms,3/31/2008,Diatoms,12,25,1,Cylinder,1924.2255,5890.486225,25,,,,,,,
single.centric.Diatoms,4/27/2009,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,8/8/2011,Diatoms,5,10,1,Cylinder,314.1592654,392.6990817,10,,,,,,,
single.centric.Diatoms,4/20/2009,Diatoms,3.8,5.7,1,Cylinder,119.0820695,96.96682805,5.7,,,,,,,
single.centric.Diatoms,9/18/2006,Diatoms,11.7,25,1,Cylinder,1900.663555,5743.22407,25,,,,,,,
single.centric.Diatoms,8/29/2011,Diatoms,3.7,5.7,1,Cylinder,117.2913617,94.41506942,5.7,,,,,,,
single.centric.Diatoms,8/1/2016,Diatoms,4.3,8.1,1,Cylinder,212.4816191,221.5788861,8.1,,,,,,,
single.centric.Diatoms,5/10/2004,Diatoms,16.7,25,1,Cylinder,2293.362637,8197.59333,25,,,,,,,
single.centric.Diatoms,7/21/2008,Diatoms,10.1,19.1,1,Cylinder,1179.086847,2893.86315,19.1,,,,,,,
single.centric.Diatoms,9/8/2008,Diatoms,10.1,19.1,1,Cylinder,1179.086847,2893.86315,19.1,,,,,,,
single.centric.Diatoms,11/21/2005,Diatoms,15.9,30,1,Cylinder,2912.25639,11239.04772,30,,,,,,,
single.centric.Diatoms,3/16/2009,Diatoms,6,9.7,1,Cylinder,330.6369188,443.3886792,9.7,,,,,,,
single.centric.Diatoms,5/9/2005,Diatoms,20,35,1,Cylinder,4123.340358,19242.255,35,,,,,,,
single.centric.Diatoms,5/9/2005,Diatoms,19,30,1,Cylinder,3204.424507,13430.30859,30,,,,,,,
single.centric.Diatoms,9/27/2004,Diatoms,12.7,15.3,1,Cylinder,978.1505807,2334.943972,15.3,,,,,,,
single.centric.Diatoms,6/15/2009,Diatoms,7.4,10.4,1,Cylinder,411.6743013,628.6201236,10.4,,,,,,,
single.centric.Diatoms,3/3/2008,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,2/26/2007,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,8/25/2008,Diatoms,5.3,9.6,1,Cylinder,304.6088237,383.6261621,9.6,,,,,,,
single.centric.Diatoms,6/23/2014,Diatoms,11,19,1,Cylinder,1223.650339,3118.816107,19,,,,,,,
single.centric.Diatoms,6/16/2008,Diatoms,12.5,25,1,Cylinder,1963.495408,6135.923152,25,,,,,,,
single.centric.Diatoms,4/12/2010,Diatoms,3.8,5.9,1,Cylinder,125.1139274,103.8908983,5.9,,,,,,,
single.centric.Diatoms,12/2/2013,Diatoms,3.3,10,1,Cylinder,260.7521902,259.1813939,10,,,,,,,
single.centric.Diatoms,4/20/2009,Diatoms,15.4,30,1,Cylinder,2865.1325,10885.61854,30,,,,,,,
single.centric.Diatoms,7/3/2006,Diatoms,4.7,7.1,1,Cylinder,184.0187897,186.0820307,7.1,,,,,,,
single.centric.Diatoms,11/6/2006,Diatoms,18.3,35,1,Cylinder,3936.415595,17606.66333,35,,,,,,,
single.centric.Diatoms,2/13/2006,Diatoms,10.1,20,1,Cylinder,1262.920247,3173.00858,20,,,,,,,
single.centric.Diatoms,3/1/2010,Diatoms,11.4,19.8,1,Cylinder,1324.935286,3510.145454,19.8,,,,,,,
single.centric.Diatoms,2/2/2009,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,10/24/2011,Diatoms,17.5,35,1,Cylinder,3848.451001,16836.97313,35,,,,,,,
single.centric.Diatoms,8/14/2006,Diatoms,7.7,10.6,1,Cylinder,432.9114677,679.5044998,10.6,,,,,,,
single.centric.Diatoms,3/14/2016,Diatoms,3.3,6.6,1,Cylinder,136.847776,112.8994152,6.6,,,,,,,
single.centric.Diatoms,6/20/2016,Diatoms,5.8,10.4,1,Cylinder,359.3981996,492.702259,10.4,,,,,,,
single.centric.Diatoms,10/19/2009,Diatoms,11.3,25,1,Cylinder,1869.247629,5546.874529,25,,,,,,,
single.centric.Diatoms,10/11/2010,Diatoms,11.1,25,1,Cylinder,1853.539666,5448.699759,25,,,,,,,
single.centric.Diatoms,5/17/2005,Diatoms,12.4,15.1,1,Cylinder,946.3890789,2220.575077,15.1,,,,,,,
single.centric.Diatoms,8/8/2005,Diatoms,6,8.8,1,Cylinder,287.5185597,364.9274026,8.8,,,,,,,
single.centric.Diatoms,5/23/2016,Diatoms,3,4.9,1,Cylinder,83.89623181,56.57222971,4.9,,,,,,,
single.centric.Diatoms,7/24/2006,Diatoms,4.8,7.1,1,Cylinder,186.2493205,190.0412228,7.1,,,,,,,
single.centric.Diatoms,5/19/2014,Diatoms,4.9,10.1,1,Cylinder,315.7143537,392.5804866,10.1,,,,,,,
single.centric.Diatoms,3/23/2015,Diatoms,4,9,1,Cylinder,240.331838,254.4690049,9,,,,,,,
single.centric.Diatoms,1/8/2008,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,8/23/2004,Diatoms,18,30,1,Cylinder,3110.176727,12723.45025,30,,,,,,,
single.centric.Diatoms,7/28/2014,Diatoms,4.6,10.7,1,Cylinder,334.4696619,413.6330843,10.7,,,,,,,
single.centric.Diatoms,7/27/2009,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,5/17/2016,Diatoms,4.3,8.5,1,Cylinder,228.3152461,244.0035744,8.5,,,,,,,
single.centric.Diatoms,4/16/2007,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,7/31/2006,Diatoms,4.8,7.1,1,Cylinder,186.2493205,190.0412228,7.1,,,,,,,
single.centric.Diatoms,11/22/2004,Diatoms,9,10,1,Cylinder,439.8229715,706.8583471,10,,,,,,,
single.centric.Diatoms,8/16/2010,Diatoms,8.9,15,1,Cylinder,772.8317928,1572.759822,15,,,,,,,
single.centric.Diatoms,9/27/2004,Diatoms,18,30,1,Cylinder,3110.176727,12723.45025,30,,,,,,,
single.centric.Diatoms,5/9/2005,Diatoms,12.4,15.1,1,Cylinder,946.3890789,2220.575077,15.1,,,,,,,
single.centric.Diatoms,9/26/2005,Diatoms,16.1,25,1,Cylinder,2246.238747,7903.069019,25,,,,,,,
single.centric.Diatoms,1/21/2008,Diatoms,17.5,35,1,Cylinder,3848.451001,16836.97313,35,,,,,,,
single.centric.Diatoms,4/23/2007,Diatoms,12.3,25,1,Cylinder,1947.787445,6037.748381,25,,,,,,,
single.centric.Diatoms,4/23/2007,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,4/2/2012,Diatoms,6.2,10,1,Cylinder,351.8583772,486.9468613,10,,,,,,,
single.centric.Diatoms,4/23/2007,Diatoms,6.5,10,1,Cylinder,361.2831552,510.5088062,10,,,,,,,
single.centric.Diatoms,10/19/2009,Diatoms,17.5,35,1,Cylinder,3848.451001,16836.97313,35,,,,,,,
single.centric.Diatoms,2/15/2010,Diatoms,13.4,30,1,Cylinder,2676.636941,9471.901851,30,,,,,,,
single.centric.Diatoms,4/2/2012,Diatoms,3.8,6.4,1,Cylinder,140.7433509,122.2456533,6.4,,,,,,,
single.centric.Diatoms,4/21/2008,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,4/24/2006,Diatoms,11.5,25,1,Cylinder,1884.955592,5645.049299,25,,,,,,,
single.centric.Diatoms,8/13/2012,Diatoms,4,10,1,Cylinder,282.7433388,314.1592654,10,,,,,,,
single.centric.Diatoms,2/13/2012,Diatoms,15,30,1,Cylinder,2827.433388,10602.87521,30,,,,,,,
single.centric.Diatoms,10/4/2005,Diatoms,17.3,30,1,Cylinder,3044.203281,12228.6494,30,,,,,,,
single.centric.Diatoms,8/21/2006,Diatoms,9.1,20,1,Cylinder,1200.088394,2858.849315,20,,,,,,,
single.centric.Diatoms,3/17/2008,Diatoms,10.1,19.8,1,Cylinder,1244.070691,3109.865709,19.8,,,,,,,
single.centric.Diatoms,8/21/2006,Diatoms,4.3,6,1,Cylinder,137.6017582,121.5796357,6,,,,,,,
single.centric.Diatoms,6/30/2014,Diatoms,3.5,6,1,Cylinder,122.5221135,98.96016859,6,,,,,,,
single.centric.Diatoms,4/18/2016,Diatoms,5,8.6,1,Cylinder,251.2645804,290.4402408,8.6,,,,,,,
single.centric.Diatoms,4/10/2006,Diatoms,18.2,30,1,Cylinder,3129.026283,12864.82192,30,,,,,,,
single.centric.Diatoms,6/10/2014,Diatoms,6.3,14.5,1,Cylinder,617.2444166,1040.318772,14.5,,,,,,,
single.centric.Diatoms,6/27/2005,Diatoms,12,15,1,Cylinder,918.9158512,2120.575041,15,,,,,,,
single.centric.Diatoms,5/3/2004,Diatoms,16.7,25,1,Cylinder,2293.362637,8197.59333,25,,,,,,,
single.centric.Diatoms,6/7/2004,Diatoms,12.1,19.9,1,Cylinder,1378.515148,3763.408873,19.9,,,,,,,
single.centric.Diatoms,10/29/2012,Diatoms,3.8,6.4,1,Cylinder,140.7433509,122.2456533,6.4,,,,,,,
single.centric.Diatoms,4/3/2006,Diatoms,3.3,6.1,1,Cylinder,121.6895914,96.44139668,6.1,,,,,,,
single.centric.Diatoms,1/19/2009,Diatoms,3.5,5.4,1,Cylinder,105.180522,80.15773656,5.4,,,,,,,
single.centric.Diatoms,4/19/2010,Diatoms,3.8,5.9,1,Cylinder,125.1139274,103.8908983,5.9,,,,,,,
single.centric.Diatoms,2/1/2010,Diatoms,13.4,30,1,Cylinder,2676.636941,9471.901851,30,,,,,,,
single.centric.Diatoms,10/15/2012,Diatoms,3.8,6.4,1,Cylinder,140.7433509,122.2456533,6.4,,,,,,,
single.centric.Diatoms,11/9/2009,Diatoms,17.5,35,1,Cylinder,3848.451001,16836.97313,35,,,,,,,
single.centric.Diatoms,10/9/2006,Diatoms,9.1,20,1,Cylinder,1200.088394,2858.849315,20,,,,,,,
single.centric.Diatoms,6/27/2016,Diatoms,7.5,15,1,Cylinder,706.8583471,1325.359401,15,,,,,,,
single.centric.Diatoms,3/29/2004,Diatoms,4.1,6.6,1,Cylinder,153.4353852,140.2689704,6.6,,,,,,,
single.centric.Diatoms,3/30/2009,Diatoms,6,9.7,1,Cylinder,330.6369188,443.3886792,9.7,,,,,,,
single.centric.Diatoms,6/2/2008,Diatoms,15.8,30,1,Cylinder,2902.831612,11168.36188,30,,,,,,,
single.centric.Diatoms,4/18/2006,Diatoms,3.3,6.1,1,Cylinder,121.6895914,96.44139668,6.1,,,,,,,
single.centric.Diatoms,6/2/2008,Diatoms,12,25,1,Cylinder,1924.2255,5890.486225,25,,,,,,,
single.centric.Diatoms,10/17/2016,Diatoms,6.9,13.3,1,Cylinder,566.1621201,958.6106598,13.3,,,,,,,
single.centric.Diatoms,4/11/2011,Diatoms,9.7,20,1,Cylinder,1237.787506,3047.344874,20,,,,,,,
single.centric.Diatoms,8/29/2005,Diatoms,12.9,20,1,Cylinder,1438.849435,4052.654523,20,,,,,,,
single.centric.Diatoms,10/13/2004,Diatoms,13.7,20,1,Cylinder,1489.114918,4303.981935,20,,,,,,,
single.centric.Diatoms,11/4/2013,Diatoms,15,30,1,Cylinder,2827.433388,10602.87521,30,,,,,,,
single.centric.Diatoms,12/3/2007,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,6/2/2009,Diatoms,7.4,10.4,1,Cylinder,411.6743013,628.6201236,10.4,,,,,,,
single.centric.Diatoms,11/4/2013,Diatoms,3,5.5,1,Cylinder,99.35286767,71.27488333,5.5,,,,,,,
single.centric.Diatoms,6/10/2014,Diatoms,3,5.8,1,Cylinder,107.5053006,79.26238265,5.8,,,,,,,
single.centric.Diatoms,6/1/2004,Diatoms,12.1,19.9,1,Cylinder,1378.515148,3763.408873,19.9,,,,,,,
single.centric.Diatoms,2/27/2006,Diatoms,3.3,6.1,1,Cylinder,121.6895914,96.44139668,6.1,,,,,,,
single.centric.Diatoms,6/16/2008,Diatoms,4,5.9,1,Cylinder,128.8210068,109.3588403,5.9,,,,,,,
single.centric.Diatoms,3/14/2016,Diatoms,3.9,7.9,1,Cylinder,194.8258684,191.1651276,7.9,,,,,,,
single.centric.Diatoms,6/16/2008,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,4/10/2012,Diatoms,8.2,15,1,Cylinder,739.8450699,1449.059611,15,,,,,,,
single.centric.Diatoms,11/23/2009,Diatoms,25,50,1,Cylinder,7853.981634,49087.38521,50,,,,,,,
single.centric.Diatoms,9/11/2006,Diatoms,11.8,25,1,Cylinder,1908.517537,5792.311455,25,,,,,,,
single.centric.Diatoms,6/23/2014,Diatoms,10,25,1,Cylinder,1767.145868,4908.738521,25,,,,,,,
single.centric.Diatoms,4/20/2009,Diatoms,13,25,1,Cylinder,2002.765317,6381.360078,25,,,,,,,
single.centric.Diatoms,8/19/2013,Diatoms,7.3,15,1,Cylinder,697.4335691,1290.016483,15,,,,,,,
single.centric.Diatoms,5/8/2006,Diatoms,11.5,25,1,Cylinder,1884.955592,5645.049299,25,,,,,,,
single.centric.Diatoms,5/8/2006,Diatoms,8.8,15,1,Cylinder,768.1194038,1555.088364,15,,,,,,,
single.centric.Diatoms,5/14/2007,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,9/7/2015,Diatoms,15,7.5,1,Cylinder,441.7864669,662.6797004,15,,,,,,,
single.centric.Diatoms,9/27/2010,Diatoms,11.1,25,1,Cylinder,1853.539666,5448.699759,25,,,,,,,
single.centric.Diatoms,8/17/2015,Diatoms,8.5,13.7,1,Cylinder,660.6612271,1252.996741,13.7,,,,,,,
single.centric.Diatoms,6/20/2016,Diatoms,3.5,5.7,1,Cylinder,113.7099461,89.31155215,5.7,,,,,,,
single.centric.Diatoms,1/4/2016,Diatoms,12,21,1,Cylinder,1484.402529,4156.327081,21,,,,,,,
single.centric.Diatoms,10/4/2004,Diatoms,123.3,8,1,Cylinder,3199.397958,6197.733987,123.3,,,,,,,
single.centric.Diatoms,7/23/2012,Diatoms,4,10,1,Cylinder,282.7433388,314.1592654,10,,,,,,,
single.centric.Diatoms,2/18/2008,Diatoms,20,40,1,Cylinder,5026.548246,25132.74123,40,,,,,,,
single.centric.Diatoms,2/18/2008,Diatoms,17.5,35,1,Cylinder,3848.451001,16836.97313,35,,,,,,,
single.centric.Diatoms,2/12/2007,Diatoms,10.6,20,1,Cylinder,1294.336173,3330.088213,20,,,,,,,
single.centric.Diatoms,1/16/2006,Diatoms,11.5,25,1,Cylinder,1884.955592,5645.049299,25,,,,,,,
single.centric.Diatoms,4/26/2010,Diatoms,14.1,25,1,Cylinder,2089.159115,6921.321315,25,,,,,,,
single.centric.Diatoms,5/23/2005,Diatoms,4.2,5.2,1,Cylinder,111.0867162,89.19609862,5.2,,,,,,,
single.centric.Diatoms,8/4/2014,Diatoms,3.2,6,1,Cylinder,116.8672467,90.47786842,6,,,,,,,
single.centric.Diatoms,11/22/2004,Diatoms,4.1,6.5,1,Cylinder,150.089589,136.0505969,6.5,,,,,,,
single.centric.Diatoms,9/24/2007,Diatoms,6.6,10.3,1,Cylinder,380.2112509,549.9310816,10.3,,,,,,,
single.centric.Diatoms,4/25/2016,Diatoms,11.5,23.5,1,Cylinder,1716.487686,4987.965561,23.5,,,,,,,
single.centric.Diatoms,4/12/2010,Diatoms,17.5,35,1,Cylinder,3848.451001,16836.97313,35,,,,,,,
single.centric.Diatoms,4/7/2014,Diatoms,3.1,5.5,1,Cylinder,101.0807436,73.65071277,5.5,,,,,,,
single.centric.Diatoms,6/8/2015,Diatoms,3.7,8,1,Cylinder,193.5221075,185.9822851,8,,,,,,,
single.centric.Diatoms,9/19/2005,Diatoms,16.1,25,1,Cylinder,2246.238747,7903.069019,25,,,,,,,
single.centric.Diatoms,5/9/2005,Diatoms,12.9,20,1,Cylinder,1438.849435,4052.654523,20,,,,,,,
single.centric.Diatoms,4/7/2008,Diatoms,15.8,30,1,Cylinder,2902.831612,11168.36188,30,,,,,,,
single.centric.Diatoms,4/10/2006,Diatoms,3.3,6.1,1,Cylinder,121.6895914,96.44139668,6.1,,,,,,,
single.centric.Diatoms,4/12/2010,Diatoms,4,10,1,Cylinder,282.7433388,314.1592654,10,,,,,,,
single.centric.Diatoms,3/3/2008,Diatoms,14,25,1,Cylinder,2081.305133,6872.23393,25,,,,,,,
single.centric.Diatoms,1/18/2016,Diatoms,7.2,13.9,1,Cylinder,617.9041511,1092.57681,13.9,,,,,,,
single.centric.Diatoms,5/16/2011,Diatoms,5,10,1,Cylinder,314.1592654,392.6990817,10,,,,,,,
single.centric.Diatoms,4/7/2008,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,10/31/2011,Diatoms,3.7,5.7,1,Cylinder,117.2913617,94.41506942,5.7,,,,,,,
single.centric.Diatoms,1/7/2013,Diatoms,9.7,20,1,Cylinder,1237.787506,3047.344874,20,,,,,,,
single.centric.Diatoms,4/4/2005,Diatoms,4.2,5.3,1,Cylinder,114.0555213,92.65970452,5.3,,,,,,,
single.centric.Diatoms,3/26/2012,Diatoms,3.6,5.9,1,Cylinder,121.4068481,98.42295624,5.9,,,,,,,
single.centric.Diatoms,7/3/2006,Diatoms,7.1,10.2,1,Cylinder,390.9397898,580.1610569,10.2,,,,,,,
single.centric.Diatoms,12/4/2006,Diatoms,3.9,6.1,1,Cylinder,133.1878205,113.9761961,6.1,,,,,,,
single.centric.Diatoms,2/13/2006,Diatoms,3.3,6.1,1,Cylinder,121.6895914,96.44139668,6.1,,,,,,,
single.centric.Diatoms,2/13/2006,Diatoms,7.5,15,1,Cylinder,706.8583471,1325.359401,15,,,,,,,
single.centric.Diatoms,10/14/2013,Diatoms,11.1,25,1,Cylinder,1853.539666,5448.699759,25,,,,,,,
single.centric.Diatoms,4/23/2012,Diatoms,11.1,25,1,Cylinder,1853.539666,5448.699759,25,,,,,,,
single.centric.Diatoms,8/14/2006,Diatoms,4.8,7.1,1,Cylinder,186.2493205,190.0412228,7.1,,,,,,,
single.centric.Diatoms,4/19/2010,Diatoms,12.1,30,1,Cylinder,2554.114827,8552.985999,30,,,,,,,
single.centric.Diatoms,4/19/2010,Diatoms,17.5,35,1,Cylinder,3848.451001,16836.97313,35,,,,,,,
single.centric.Diatoms,6/23/2008,Diatoms,4,5.9,1,Cylinder,128.8210068,109.3588403,5.9,,,,,,,
single.centric.Diatoms,12/3/2007,Diatoms,19.1,30,1,Cylinder,3213.849285,13500.99443,30,,,,,,,
single.centric.Diatoms,4/19/2010,Diatoms,4,10,1,Cylinder,282.7433388,314.1592654,10,,,,,,,
single.centric.Diatoms,5/19/2014,Diatoms,6.5,15,1,Cylinder,659.7344573,1148.644814,15,,,,,,,
single.centric.Diatoms,11/20/2006,Diatoms,14.8,25,1,Cylinder,2144.136986,7264.933011,25,,,,,,,
single.centric.Diatoms,1/8/2008,Diatoms,25,50,1,Cylinder,7853.981634,49087.38521,50,,,,,,,
single.centric.Diatoms,5/11/2009,Diatoms,10.1,19.1,1,Cylinder,1179.086847,2893.86315,19.1,,,,,,,
single.centric.Diatoms,6/30/2008,Diatoms,4,5.9,1,Cylinder,128.8210068,109.3588403,5.9,,,,,,,
single.centric.Diatoms,5/2/2012,Diatoms,11.1,25,1,Cylinder,1853.539666,5448.699759,25,,,,,,,
single.centric.Diatoms,2/18/2008,Diatoms,14,25,1,Cylinder,2081.305133,6872.23393,25,,,,,,,
single.centric.Diatoms,11/10/2014,Diatoms,9,20,1,Cylinder,1193.805208,2827.433388,20,,,,,,,
single.centric.Diatoms,4/11/2011,Diatoms,3.4,5.4,1,Cylinder,103.484062,77.86751551,5.4,,,,,,,
single.centric.Diatoms,6/17/2013,Diatoms,3.5,6.1,1,Cylinder,125.5223345,102.2863298,6.1,,,,,,,
single.centric.Diatoms,6/18/2007,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,9/19/2005,Diatoms,17.3,30,1,Cylinder,3044.203281,12228.6494,30,,,,,,,
single.centric.Diatoms,9/26/2005,Diatoms,13.9,20,1,Cylinder,1501.681288,4366.813788,20,,,,,,,
single.centric.Diatoms,9/27/2004,Diatoms,16.7,25,1,Cylinder,2293.362637,8197.59333,25,,,,,,,
single.centric.Diatoms,11/21/2005,Diatoms,13,15,1,Cylinder,966.039741,2297.289628,15,,,,,,,
single.centric.Diatoms,6/2/2014,Diatoms,8,19,1,Cylinder,1044.579557,2268.229896,19,,,,,,,
single.centric.Diatoms,9/14/2009,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,12/22/2014,Diatoms,11.3,25,1,Cylinder,1869.247629,5546.874529,25,,,,,,,
single.centric.Diatoms,6/4/2007,Diatoms,16.4,30,1,Cylinder,2959.38028,11592.47689,30,,,,,,,
single.centric.Diatoms,6/4/2007,Diatoms,11.8,25,1,Cylinder,1908.517537,5792.311455,25,,,,,,,
single.centric.Diatoms,7/7/2014,Diatoms,3.3,6,1,Cylinder,118.7522023,93.30530181,6,,,,,,,
single.centric.Diatoms,9/21/2009,Diatoms,15,30,1,Cylinder,2827.433388,10602.87521,30,,,,,,,
single.centric.Diatoms,6/28/2004,Diatoms,4.1,6.6,1,Cylinder,153.4353852,140.2689704,6.6,,,,,,,
single.centric.Diatoms,8/3/2009,Diatoms,3.8,5.7,1,Cylinder,119.0820695,96.96682805,5.7,,,,,,,
single.centric.Diatoms,8/30/2004,Diatoms,18,30,1,Cylinder,3110.176727,12723.45025,30,,,,,,,
single.centric.Diatoms,2/27/2006,Diatoms,6,9,1,Cylinder,296.8805058,381.7035074,9,,,,,,,
single.centric.Diatoms,3/2/2009,Diatoms,6,9.7,1,Cylinder,330.6369188,443.3886792,9.7,,,,,,,
single.centric.Diatoms,4/6/2009,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,8/13/2012,Diatoms,8.2,15,1,Cylinder,739.8450699,1449.059611,15,,,,,,,
single.centric.Diatoms,8/15/2005,Diatoms,4.1,5.6,1,Cylinder,121.3911401,100.9833543,5.6,,,,,,,
single.centric.Diatoms,8/21/2006,Diatoms,6.9,9.9,1,Cylinder,368.5559422,531.1404306,9.9,,,,,,,
single.centric.Diatoms,6/11/2007,Diatoms,6.5,10,1,Cylinder,361.2831552,510.5088062,10,,,,,,,
single.centric.Diatoms,9/6/2004,Diatoms,13.7,20,1,Cylinder,1489.114918,4303.981935,20,,,,,,,
single.centric.Diatoms,10/26/2009,Diatoms,11.3,25,1,Cylinder,1869.247629,5546.874529,25,,,,,,,
single.centric.Diatoms,7/14/2008,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,7/14/2008,Diatoms,10.1,19.1,1,Cylinder,1179.086847,2893.86315,19.1,,,,,,,
single.centric.Diatoms,4/14/2009,Diatoms,6,9.7,1,Cylinder,330.6369188,443.3886792,9.7,,,,,,,
